# %ECSV 0.9
# ---
# datatype:
# - {name: time, datatype: float64}
# - {name: sdss_u, datatype: float64}
# - {name: sdss_g, datatype: float64}
# - {name: sdss_r, datatype: float64}
# - {name: sdss_i, datatype: float64}
# - {name: sdss_z, datatype: float64}
# - {name: PS1_y, datatype: float64}
# - {name: ukirt_J, datatype: float64}
# - {name: ukirt_H, datatype: float64}
# - {name: ukirt_K, datatype: float64}
# - {name: johnson_U, datatype: float64}
# - {name: johnson_B, datatype: float64}
# - {name: johnson_V, datatype: float64}
# - {name: johnson_R, datatype: float64}
# - {name: johnson_I, datatype: float64}
# meta: !!omap
# - comment: [vej = 0.25999999999999995, mej = 0.023201562933498177, Ye = 0.45, redshift = 0.0]
# schema: astropy-2.0
time sdss_u sdss_g sdss_r sdss_i sdss_z PS1_y ukirt_J ukirt_H ukirt_K johnson_U johnson_B johnson_V johnson_R johnson_I
6.950000 17.148971 7.070321 0.866887 -2.963374 -5.235568 -6.622813 -9.316957 -11.505770 -12.756182 15.927859 9.852384 3.448723 0.125860 -5.460869
7.000000 17.436129 7.279345 1.026303 -2.835639 -5.127251 -6.526691 -9.245676 -11.456788 -12.721995 16.205661 10.083212 3.628985 0.279226 -5.354513
7.050000 17.723112 7.488268 1.185665 -2.707928 -5.018940 -6.430563 -9.174366 -11.407757 -12.687747 16.483297 10.313918 3.809174 0.432544 -5.248161
7.100000 18.009920 7.697088 1.344971 -2.580243 -4.910637 -6.334431 -9.103029 -11.358679 -12.653440 16.760765 10.544501 3.989287 0.585812 -5.141814
7.150000 18.296550 7.905805 1.504219 -2.452585 -4.802343 -6.238298 -9.031666 -11.309554 -12.619076 17.038065 10.774960 4.169323 0.739028 -5.035475
7.200000 18.582999 8.114415 1.663409 -2.324957 -4.694060 -6.142163 -8.960279 -11.260386 -12.584655 17.315193 11.005291 4.349280 0.892191 -4.929145
7.250000 18.869266 8.322917 1.822537 -2.197360 -4.585790 -6.046030 -8.888869 -11.211174 -12.550179 17.592148 11.235494 4.529156 1.045298 -4.822826
7.300000 19.155350 8.531309 1.981603 -2.069796 -4.477534 -5.949899 -8.817439 -11.161920 -12.515650 17.868928 11.465567 4.708950 1.198348 -4.716519
7.350000 19.441249 8.739591 2.140604 -1.942265 -4.369293 -5.853773 -8.745989 -11.112627 -12.481069 18.145532 11.695508 4.888660 1.351341 -4.610225
7.400000 19.726961 8.947760 2.299541 -1.814770 -4.261069 -5.757651 -8.674521 -11.063294 -12.446436 18.421959 11.925316 5.068285 1.504274 -4.503947
7.450000 20.012486 9.155816 2.458411 -1.687311 -4.152864 -5.661537 -8.603036 -11.013924 -12.411754 18.698207 12.154990 5.247824 1.657145 -4.397685
7.500000 20.297823 9.363757 2.617213 -1.559890 -4.044678 -5.565430 -8.531536 -10.964518 -12.377024 18.974275 12.384529 5.427276 1.809955 -4.291440
7.550000 20.582970 9.571582 2.775946 -1.432508 -3.936512 -5.469332 -8.460021 -10.915077 -12.342246 19.250163 12.613931 5.606639 1.962702 -4.185215
7.600000 20.867926 9.779291 2.934610 -1.305166 -3.828368 -5.373244 -8.388492 -10.865601 -12.307421 19.525868 12.843196 5.785912 2.115385 -4.079009
7.650000 21.152691 9.986882 3.093202 -1.177865 -3.720247 -5.277168 -8.316952 -10.816093 -12.272551 19.801392 13.072323 5.965095 2.268002 -3.972824
7.700000 21.437264 10.194355 3.251723 -1.050606 -3.612149 -5.181103 -8.245401 -10.766554 -12.237638 20.076732 13.301311 6.144186 2.420553 -3.866660
7.750000 21.721645 10.401708 3.410171 -0.923389 -3.504076 -5.085052 -8.173839 -10.716983 -12.202681 20.351889 13.530159 6.323186 2.573038 -3.760520
7.800000 22.005833 10.608942 3.568546 -0.796217 -3.396029 -4.989015 -8.102269 -10.667383 -12.167681 20.626862 13.758867 6.502092 2.725454 -3.654403
7.850000 22.289828 10.816055 3.726847 -0.669089 -3.288008 -4.892994 -8.030690 -10.617754 -12.132641 20.901649 13.987434 6.680905 2.877802 -3.548311
7.900000 22.573628 11.023047 3.885073 -0.542006 -3.180014 -4.796988 -7.959104 -10.568098 -12.097560 21.176252 14.215860 6.859623 3.030081 -3.442245
7.950000 22.857235 11.229918 4.043223 -0.414970 -3.072049 -4.700998 -7.887512 -10.518415 -12.062440 21.450670 14.444145 7.038247 3.182291 -3.336204
8.000000 23.140648 11.436667 4.201298 -0.287980 -2.964112 -4.605026 -7.815914 -10.468705 -12.027281 21.724903 14.672287 7.216776 3.334430 -3.230190
8.050000 23.423867 11.643294 4.359296 -0.161037 -2.856204 -4.509073 -7.744312 -10.418971 -11.992085 21.998949 14.900288 7.395209 3.486498 -3.124204
8.100000 23.706892 11.849799 4.517218 -0.034142 -2.748326 -4.413138 -7.672705 -10.369212 -11.956851 22.272811 15.128146 7.573546 3.638495 -3.018246
8.150000 23.989722 12.056181 4.675062 0.092705 -2.640479 -4.317222 -7.601095 -10.319430 -11.921582 22.546487 15.355861 7.751787 3.790420 -2.912317
8.200000 24.272359 12.262440 4.832828 0.219503 -2.532663 -4.221326 -7.529482 -10.269625 -11.886277 22.819977 15.583434 7.929931 3.942273 -2.806417
8.250000 24.554802 12.468576 4.990517 0.346252 -2.424878 -4.125451 -7.457868 -10.219798 -11.850938 23.093282 15.810864 8.107979 4.094053 -2.700547
8.300000 24.837051 12.674589 5.148127 0.472951 -2.317126 -4.029597 -7.386252 -10.169950 -11.815564 23.366402 16.038151 8.285929 4.245761 -2.594707
8.350000 25.119107 12.880479 5.305659 0.599600 -2.209406 -3.933764 -7.314635 -10.120081 -11.780158 23.639337 16.265295 8.463782 4.397396 -2.488898
8.400000 25.400970 13.086246 5.463112 0.726199 -2.101719 -3.837954 -7.243018 -10.070192 -11.744719 23.912088 16.492297 8.641538 4.548957 -2.383120
8.450000 25.682641 13.291891 5.620487 0.852747 -1.994065 -3.742166 -7.171402 -10.020284 -11.709248 24.184654 16.719157 8.819196 4.700445 -2.277374
8.500000 25.964119 13.497412 5.777782 0.979245 -1.886445 -3.646401 -7.099786 -9.970357 -11.673747 24.457036 16.945875 8.996757 4.851860 -2.171659
8.550000 26.245406 13.702810 5.934998 1.105691 -1.778859 -3.550659 -7.028172 -9.920412 -11.638214 24.729236 17.172450 9.174221 5.003200 -2.065977
8.600000 26.526502 13.908086 6.092136 1.232086 -1.671308 -3.454941 -6.956560 -9.870449 -11.602652 25.001252 17.398884 9.351587 5.154467 -1.960328
8.650000 26.807407 14.113240 6.249194 1.358429 -1.563791 -3.359247 -6.884950 -9.820469 -11.567060 25.273086 17.625176 9.528856 5.305660 -1.854712
8.700000 27.088122 14.318271 6.406173 1.484721 -1.456308 -3.263577 -6.813343 -9.770473 -11.531440 25.544738 17.851328 9.706027 5.456779 -1.749128
8.750000 27.368648 14.523180 6.563072 1.610960 -1.348861 -3.167931 -6.741739 -9.720461 -11.495792 25.816209 18.077338 9.883102 5.607824 -1.643578
8.800000 27.648986 14.727968 6.719893 1.737148 -1.241450 -3.072311 -6.670138 -9.670433 -11.460115 26.087499 18.303208 10.060079 5.758796 -1.538062
8.850000 27.929135 14.932634 6.876635 1.863284 -1.134073 -2.976716 -6.598542 -9.620390 -11.424412 26.358609 18.528939 10.236960 5.909693 -1.432580
8.900000 28.209097 15.137180 7.033297 1.989368 -1.026733 -2.881145 -6.526949 -9.570333 -11.388682 26.629540 18.754529 10.413744 6.060516 -1.327131
8.950000 28.488873 15.341604 7.189881 2.115399 -0.919428 -2.785601 -6.455362 -9.520262 -11.352926 26.900293 18.979981 10.590432 6.211266 -1.221717
9.000000 28.768463 15.545909 7.346386 2.241379 -0.812159 -2.690082 -6.383779 -9.470177 -11.317145 27.170867 19.205295 10.767023 6.361942 -1.116337
9.050000 29.047869 15.750094 7.502813 2.367306 -0.704926 -2.594589 -6.312201 -9.420079 -11.281338 27.441265 19.430470 10.943519 6.512545 -1.010991
9.100000 29.327090 15.954159 7.659161 2.493181 -0.597730 -2.499122 -6.240629 -9.369968 -11.245506 27.711486 19.655508 11.119919 6.663074 -0.905680
9.150000 29.606128 16.158105 7.815431 2.619003 -0.490569 -2.403682 -6.169063 -9.319844 -11.209650 27.981532 19.880409 11.296223 6.813530 -0.800403
9.200000 29.884984 16.361933 7.971623 2.744774 -0.383445 -2.308267 -6.097503 -9.269708 -11.173771 28.251403 20.105174 11.472433 6.963913 -0.695161
9.250000 30.163659 16.565643 8.127737 2.870493 -0.276357 -2.212879 -6.025949 -9.219561 -11.137868 28.521101 20.329803 11.648548 7.114223 -0.589954
9.300000 30.442153 16.769236 8.283774 2.996159 -0.169306 -2.117518 -5.954402 -9.169402 -11.101942 28.790626 20.554297 11.824569 7.264461 -0.484782
9.350000 30.720468 16.972711 8.439733 3.121774 -0.062291 -2.022183 -5.882861 -9.119232 -11.065993 29.059978 20.778657 12.000496 7.414626 -0.379644
9.400000 30.998604 17.176070 8.595616 3.247337 0.044688 -1.926875 -5.811328 -9.069052 -11.030022 29.329160 21.002883 12.176329 7.564719 -0.274542
9.450000 31.276562 17.379313 8.751422 3.372848 0.151631 -1.831594 -5.739801 -9.018860 -10.994029 29.598171 21.226976 12.352069 7.714740 -0.169474
9.500000 31.554344 17.582441 8.907151 3.498308 0.258537 -1.736339 -5.668282 -8.968659 -10.958015 29.867013 21.450936 12.527716 7.864689 -0.064441
9.550000 31.831951 17.785454 9.062804 3.623716 0.365406 -1.641112 -5.596770 -8.918448 -10.921980 30.135687 21.674765 12.703271 8.014567 0.040558
9.600000 32.109383 17.988353 9.218382 3.749073 0.472240 -1.545911 -5.525266 -8.868227 -10.885924 30.404194 21.898463 12.878734 8.164373 0.145521
9.650000 32.386641 18.191138 9.373884 3.874378 0.579037 -1.450737 -5.453770 -8.817997 -10.849847 30.672534 22.122030 13.054105 8.314109 0.250450
9.700000 32.663726 18.393811 9.529310 3.999633 0.685798 -1.355590 -5.382281 -8.767758 -10.813750 30.940708 22.345468 13.229386 8.463775 0.355344
9.750000 32.940641 18.596371 9.684662 4.124837 0.792523 -1.260469 -5.310801 -8.717511 -10.777634 31.208718 22.568777 13.404576 8.613370 0.460204
9.800000 33.217384 18.798819 9.839940 4.249990 0.899212 -1.165376 -5.239329 -8.667254 -10.741498 31.476565 22.791958 13.579675 8.762895 0.565029
9.850000 33.493959 19.001156 9.995144 4.375093 1.005865 -1.070309 -5.167865 -8.616989 -10.705343 31.744250 23.015011 13.754686 8.912351 0.669819
9.900000 33.770365 19.203383 10.150273 4.500146 1.112482 -0.975270 -5.096409 -8.566717 -10.669168 32.011772 23.237938 13.929607 9.061737 0.774575
9.950000 34.046603 19.405500 10.305330 4.625148 1.219064 -0.880257 -5.024962 -8.516436 -10.632976 32.279135 23.460739 14.104439 9.211055 0.879297
10.000000 34.322675 19.607508 10.460313 4.750101 1.325609 -0.785270 -4.953524 -8.466147 -10.596765 32.546338 23.683415 14.279183 9.360304 0.983985
10.050000 34.598583 19.809407 10.615224 4.875004 1.432120 -0.690311 -4.882094 -8.415852 -10.560536 32.813383 23.905966 14.453839 9.509485 1.088638
10.100000 34.874326 20.011198 10.770063 4.999858 1.538594 -0.595378 -4.810673 -8.365548 -10.524289 33.080270 24.128394 14.628409 9.658598 1.193258
10.150000 35.149906 20.212882 10.924830 5.124663 1.645034 -0.500471 -4.739261 -8.315238 -10.488024 33.347001 24.350699 14.802891 9.807643 1.297843
10.200000 35.425324 20.414460 11.079526 5.249419 1.751438 -0.405591 -4.667858 -8.264921 -10.451743 33.613577 24.572882 14.977288 9.956622 1.402395
10.250000 35.700581 20.615932 11.234150 5.374126 1.857808 -0.310738 -4.596464 -8.214597 -10.415444 33.879998 24.794944 15.151599 10.105534 1.506913
10.300000 35.975679 20.817298 11.388704 5.498784 1.964142 -0.215911 -4.525078 -8.164266 -10.379128 34.146266 25.016886 15.325824 10.254379 1.611398
10.350000 36.250618 21.018560 11.543188 5.623395 2.070442 -0.121110 -4.453702 -8.113929 -10.342796 34.412382 25.238708 15.499966 10.403159 1.715850
10.400000 36.525399 21.219718 11.697603 5.747958 2.176708 -0.026335 -4.382335 -8.063586 -10.306448 34.678347 25.460411 15.674023 10.551873 1.820268
10.450000 36.800024 21.420773 11.851948 5.872473 2.282939 0.068414 -4.310977 -8.013237 -10.270083 34.944162 25.681996 15.847996 10.700522 1.924653
10.500000 37.074493 21.621726 12.006224 5.996940 2.389135 0.163136 -4.239628 -7.962882 -10.233702 35.209828 25.903464 16.021887 10.849106 2.029005
10.550000 37.348808 21.822576 12.160432 6.121361 2.495298 0.257833 -4.168288 -7.912520 -10.197306 35.475345 26.124815 16.195695 10.997626 2.133325
10.600000 37.622970 22.023326 12.314571 6.245734 2.601427 0.352504 -4.096957 -7.862154 -10.160894 35.740716 26.346050 16.369421 11.146081 2.237612
10.650000 37.896979 22.223975 12.468643 6.370061 2.707522 0.447150 -4.025636 -7.811781 -10.124467 36.005940 26.567171 16.543066 11.294474 2.341866
10.700000 38.170838 22.424525 12.622648 6.494342 2.813583 0.541770 -3.954324 -7.761403 -10.088025 36.271020 26.788178 16.716630 11.442803 2.446088
10.750000 38.444546 22.624975 12.776587 6.618576 2.919611 0.636364 -3.883021 -7.711020 -10.051568 36.535956 27.009071 16.890114 11.591069 2.550278
10.800000 38.718106 22.825327 12.930459 6.742765 3.025606 0.730933 -3.811727 -7.660632 -10.015097 36.800749 27.229852 17.063518 11.739273 2.654437
10.850000 38.991517 23.025581 13.084265 6.866909 3.131568 0.825477 -3.740442 -7.610239 -9.978610 37.065399 27.450521 17.236842 11.887415 2.758563
10.900000 39.264782 23.225739 13.238006 6.991007 3.237497 0.919996 -3.669167 -7.559840 -9.942110 37.329910 27.671080 17.410088 12.035495 2.862658
10.950000 39.537901 23.425800 13.391681 7.115060 3.343393 1.014490 -3.597901 -7.509437 -9.905595 37.594280 27.891528 17.583256 12.183514 2.966721
11.000000 39.810875 23.625765 13.545293 7.239069 3.449257 1.108959 -3.526644 -7.459029 -9.869066 37.858511 28.111867 17.756347 12.331473 3.070753
11.050000 40.083706 23.825635 13.698840 7.363033 3.555088 1.203404 -3.455397 -7.408616 -9.832524 38.122605 28.332097 17.929360 12.479371 3.174755
11.100000 40.356394 24.025411 13.852323 7.486953 3.660888 1.297823 -3.384158 -7.358199 -9.795967 38.386562 28.552219 18.102296 12.627209 3.278725
11.150000 40.628941 24.225093 14.005744 7.610829 3.766656 1.392219 -3.312929 -7.307777 -9.759398 38.650383 28.772235 18.275157 12.774988 3.382664
11.200000 40.901347 24.424683 14.159101 7.734662 3.872391 1.486590 -3.241709 -7.257351 -9.722814 38.914069 28.992144 18.447942 12.922708 3.486573
11.250000 41.173613 24.624180 14.312396 7.858451 3.978096 1.580937 -3.170498 -7.206920 -9.686218 39.177621 29.211948 18.620652 13.070369 3.590452
11.300000 41.445741 24.823585 14.465630 7.982198 4.083769 1.675260 -3.099296 -7.156486 -9.649608 39.441041 29.431647 18.793288 13.217971 3.694301
11.350000 41.717732 25.022900 14.618801 8.105902 4.189411 1.769559 -3.028103 -7.106047 -9.612986 39.704329 29.651242 18.965850 13.365516 3.798119
11.400000 41.989587 25.222124 14.771912 8.229564 4.295022 1.863835 -2.956920 -7.055604 -9.576351 39.967485 29.870734 19.138339 13.513004 3.901908
11.450000 42.261306 25.421258 14.924962 8.353183 4.400602 1.958087 -2.885745 -7.005157 -9.539703 40.230512 30.090124 19.310754 13.660434 4.005668
11.500000 42.532890 25.620304 15.077952 8.476761 4.506152 2.052315 -2.814580 -6.954706 -9.503043 40.493410 30.309411 19.483098 13.807807 4.109398
11.550000 42.804341 25.819261 15.230882 8.600297 4.611672 2.146520 -2.743423 -6.904251 -9.466370 40.756180 30.528598 19.655370 13.955125 4.213098
11.600000 43.075660 26.018130 15.383753 8.723792 4.717161 2.240702 -2.672276 -6.853793 -9.429685 41.018823 30.747685 19.827570 14.102386 4.316770
11.650000 43.346848 26.216913 15.536565 8.847246 4.822620 2.334861 -2.601137 -6.803330 -9.392988 41.281340 30.966673 19.999700 14.249592 4.420413
11.700000 43.617905 26.415609 15.689318 8.970659 4.928050 2.428997 -2.530007 -6.752864 -9.356279 41.543732 31.185561 20.171759 14.396743 4.524027
11.750000 43.888833 26.614219 15.842013 9.094032 5.033450 2.523111 -2.458886 -6.702395 -9.319558 41.806000 31.404352 20.343749 14.543839 4.627613
11.800000 44.159632 26.812744 15.994651 9.217365 5.138821 2.617201 -2.387774 -6.651922 -9.282825 42.068144 31.623046 20.515670 14.690880 4.731171
11.850000 44.430303 27.011185 16.147231 9.340658 5.244163 2.711270 -2.316671 -6.601445 -9.246081 42.330166 31.841643 20.687521 14.837868 4.834700
11.900000 44.700849 27.209541 16.299755 9.463912 5.349476 2.805316 -2.245576 -6.550965 -9.209325 42.592067 32.060144 20.859305 14.984803 4.938202
11.950000 44.971268 27.407815 16.452222 9.587126 5.454760 2.899340 -2.174490 -6.500481 -9.172558 42.853847 32.278550 21.031021 15.131684 5.041676
12.000000 45.241563 27.606005 16.604633 9.710302 5.560015 2.993342 -2.103413 -6.449995 -9.135780 43.115507 32.496862 21.202670 15.278512 5.145122
12.050000 45.511735 27.804114 16.756989 9.833438 5.665242 3.087322 -2.032344 -6.399505 -9.098990 43.377049 32.715080 21.374252 15.425289 5.248541
12.100000 45.781783 28.002141 16.909289 9.956536 5.770441 3.181280 -1.961284 -6.349011 -9.062189 43.638473 32.933205 21.545768 15.572013 5.351933
12.150000 46.051710 28.200088 17.061535 10.079596 5.875612 3.275217 -1.890232 -6.298515 -9.025378 43.899780 33.151238 21.717218 15.718685 5.455299
12.200000 46.321516 28.397954 17.213726 10.202618 5.980755 3.369132 -1.819189 -6.248015 -8.988555 44.160971 33.369179 21.888602 15.865306 5.558637
12.250000 46.591201 28.595740 17.365863 10.325603 6.085871 3.463027 -1.748154 -6.197512 -8.951722 44.422046 33.587030 22.059923 16.011877 5.661949
12.300000 46.860768 28.793448 17.517947 10.448550 6.190959 3.556900 -1.677128 -6.147006 -8.914878 44.683008 33.804790 22.231178 16.158397 5.765234
12.350000 47.130216 28.991077 17.669977 10.571460 6.296021 3.650752 -1.606110 -6.096497 -8.878023 44.943856 34.022460 22.402370 16.304867 5.868494
12.400000 47.399547 29.188628 17.821955 10.694334 6.401055 3.744583 -1.535100 -6.045986 -8.841158 45.204591 34.240042 22.573499 16.451287 5.971727
12.450000 47.668762 29.386102 17.973880 10.817170 6.506062 3.838394 -1.464099 -5.995471 -8.804283 45.465215 34.457535 22.744565 16.597657 6.074934
12.500000 47.937861 29.583499 18.125753 10.939971 6.611043 3.932184 -1.393105 -5.944953 -8.767397 45.725727 34.674941 22.915568 16.743979 6.178116
12.550000 48.206845 29.780820 18.277575 11.062735 6.715997 4.025953 -1.322120 -5.894432 -8.730501 45.986130 34.892260 23.086510 16.890252 6.281272
12.600000 48.475716 29.978066 18.429345 11.185464 6.820925 4.119702 -1.251143 -5.843909 -8.693596 46.246423 35.109493 23.257390 17.036477 6.384404
12.650000 48.744473 30.175236 18.581064 11.308157 6.925827 4.213432 -1.180174 -5.793383 -8.656680 46.506608 35.326640 23.428208 17.182653 6.487510
12.700000 49.013118 30.372332 18.732733 11.430815 7.030703 4.307141 -1.109213 -5.742854 -8.619754 46.766685 35.543702 23.598967 17.328783 6.590591
12.750000 49.281652 30.569354 18.884352 11.553439 7.135554 4.400830 -1.038260 -5.692322 -8.582818 47.026655 35.760680 23.769665 17.474864 6.693647
12.800000 49.550075 30.766303 19.035921 11.676027 7.240379 4.494500 -0.967314 -5.641787 -8.545872 47.286520 35.977574 23.940303 17.620899 6.796679
12.850000 49.818389 30.963179 19.187440 11.798581 7.345178 4.588150 -0.896377 -5.591250 -8.508917 47.546279 36.194385 24.110883 17.766888 6.899686
12.900000 50.086594 31.159982 19.338910 11.921100 7.449953 4.681781 -0.825447 -5.540710 -8.471952 47.805933 36.411114 24.281403 17.912830 7.002669
12.950000 50.354691 31.356714 19.490332 12.043586 7.554702 4.775392 -0.754526 -5.490168 -8.434978 48.065484 36.627760 24.451865 18.058726 7.105629
13.000000 50.622680 31.553375 19.641706 12.166038 7.659427 4.868985 -0.683611 -5.439623 -8.397994 48.324932 36.844326 24.622269 18.204577 7.208564
13.050000 50.890563 31.749965 19.793031 12.288456 7.764127 4.962558 -0.612705 -5.389075 -8.361001 48.584277 37.060810 24.792616 18.350383 7.311475
13.100000 51.158340 31.946484 19.944309 12.410842 7.868803 5.056112 -0.541806 -5.338525 -8.323999 48.843521 37.277215 24.962905 18.496143 7.414363
13.150000 51.426013 32.142934 20.095539 12.533194 7.973455 5.149648 -0.470914 -5.287972 -8.286987 49.102665 37.493540 25.133138 18.641859 7.517228
13.200000 51.693581 32.339315 20.246723 12.655513 8.078082 5.243165 -0.400030 -5.237417 -8.249967 49.361708 37.709786 25.303314 18.787531 7.620070
13.250000 51.961046 32.535628 20.397859 12.777800 8.182686 5.336664 -0.329154 -5.186859 -8.212937 49.620653 37.925954 25.473435 18.933159 7.722888
13.300000 52.228408 32.731872 20.548950 12.900055 8.287266 5.430144 -0.258285 -5.136299 -8.175898 49.879498 38.142043 25.643500 19.078743 7.825684
13.350000 52.495669 32.928048 20.699995 13.022277 8.391822 5.523606 -0.187423 -5.085736 -8.138850 50.138247 38.358056 25.813510 19.224284 7.928457
13.400000 52.762828 33.124157 20.850994 13.144468 8.496355 5.617050 -0.116568 -5.035171 -8.101794 50.396898 38.573992 25.983466 19.369782 8.031207
13.450000 53.029887 33.320200 21.001948 13.266627 8.600865 5.710476 -0.045721 -4.984604 -8.064728 50.655452 38.789852 26.153367 19.515238 8.133935
13.500000 53.296846 33.516176 21.152857 13.388755 8.705351 5.803884 0.025119 -4.934034 -8.027654 50.913911 39.005637 26.323214 19.660651 8.236641
13.550000 53.563706 33.712087 21.303721 13.510852 8.809815 5.897275 0.095952 -4.883462 -7.990572 51.172275 39.221347 26.493008 19.806022 8.339325
13.600000 53.830468 33.907933 21.454541 13.632917 8.914256 5.990647 0.166778 -4.832887 -7.953480 51.430545 39.436982 26.662749 19.951351 8.441986
13.650000 54.097133 34.103713 21.605317 13.754952 9.018675 6.084003 0.237596 -4.782310 -7.916380 51.688721 39.652543 26.832437 20.096639 8.544627
13.700000 54.363701 34.299430 21.756049 13.876957 9.123071 6.177341 0.308408 -4.731731 -7.879272 51.946805 39.868031 27.002072 20.241886 8.647245
13.750000 54.630172 34.495082 21.906738 13.998931 9.227444 6.270662 0.379213 -4.681150 -7.842155 52.204796 40.083446 27.171656 20.387091 8.749842
13.800000 54.896549 34.690672 22.057384 14.120875 9.331796 6.363966 0.450011 -4.630566 -7.805030 52.462695 40.298788 27.341188 20.532257 8.852418
13.850000 55.162830 34.886198 22.207987 14.242790 9.436126 6.457252 0.520802 -4.579981 -7.767897 52.720504 40.514059 27.510669 20.677382 8.954973
13.900000 55.429018 35.081662 22.358548 14.364674 9.540434 6.550522 0.591587 -4.529393 -7.730755 52.978222 40.729259 27.680099 20.822467 9.057506
13.950000 55.695112 35.277063 22.509067 14.486530 9.644720 6.643776 0.662364 -4.478802 -7.693606 53.235850 40.944388 27.849479 20.967512 9.160019
14.000000 55.961113 35.472404 22.659544 14.608356 9.748985 6.737012 0.733135 -4.428210 -7.656448 53.493390 41.159446 28.018808 21.112518 9.262511
14.050000 56.227022 35.667683 22.809979 14.730153 9.853229 6.830233 0.803899 -4.377615 -7.619282 53.750841 41.374435 28.188088 21.257485 9.364983
14.100000 56.492840 35.862901 22.960373 14.851921 9.957452 6.923436 0.874657 -4.327019 -7.582108 54.008205 41.589354 28.357318 21.402413 9.467434
14.150000 56.758567 36.058059 23.110726 14.973661 10.061653 7.016624 0.945408 -4.276420 -7.544927 54.265481 41.804205 28.526499 21.547302 9.569865
14.200000 57.024204 36.253157 23.261039 15.095372 10.165834 7.109795 1.016152 -4.225819 -7.507737 54.522671 42.018987 28.695631 21.692153 9.672276
14.250000 57.289752 36.448196 23.411311 15.217056 10.269993 7.202951 1.086890 -4.175216 -7.470540 54.779775 42.233702 28.864715 21.836966 9.774667
14.300000 57.555210 36.643175 23.561543 15.338711 10.374133 7.296090 1.157622 -4.124611 -7.433334 55.036793 42.448349 29.033751 21.981741 9.877038
14.350000 57.820580 36.838096 23.711735 15.460338 10.478252 7.389214 1.228347 -4.074003 -7.396122 55.293727 42.662929 29.202739 22.126479 9.979389
14.400000 58.085863 37.032959 23.861888 15.581938 10.582350 7.482322 1.299066 -4.023394 -7.358901 55.550577 42.877443 29.371680 22.271179 10.081721
14.450000 58.351058 37.227764 24.012001 15.703510 10.686428 7.575414 1.369778 -3.972783 -7.321673 55.807343 43.091891 29.540574 22.415842 10.184034
14.500000 58.616167 37.422511 24.162075 15.825055 10.790487 7.668491 1.440484 -3.922170 -7.284437 56.064027 43.306273 29.709421 22.560469 10.286327
14.550000 58.881191 37.617202 24.312111 15.946573 10.894525 7.761552 1.511184 -3.871554 -7.247194 56.320627 43.520590 29.878222 22.705059 10.388601
14.600000 59.146129 37.811835 24.462108 16.068065 10.998544 7.854598 1.581878 -3.820937 -7.209944 56.577146 43.734842 30.046976 22.849613 10.490856
14.650000 59.410982 38.006413 24.612067 16.189529 11.102543 7.947629 1.652566 -3.770317 -7.172686 56.833584 43.949031 30.215685 22.994131 10.593092
14.700000 59.675751 38.200935 24.761988 16.310967 11.206523 8.040645 1.723248 -3.719696 -7.135420 57.089941 44.163155 30.384348 23.138613 10.695309
14.750000 59.940437 38.395401 24.911871 16.432379 11.310483 8.133646 1.793923 -3.669073 -7.098148 57.346218 44.377217 30.552966 23.283060 10.797508
14.800000 60.205039 38.589812 25.061717 16.553764 11.414424 8.226632 1.864593 -3.618448 -7.060868 57.602415 44.591215 30.721539 23.427471 10.899688
14.850000 60.469560 38.784168 25.211526 16.675124 11.518346 8.319604 1.935256 -3.567820 -7.023581 57.858533 44.805151 30.890068 23.571847 11.001849
14.900000 60.733998 38.978470 25.361298 16.796458 11.622249 8.412560 2.005914 -3.517191 -6.986287 58.114573 45.019025 31.058552 23.716189 11.103993
14.950000 60.998355 39.172718 25.511033 16.917766 11.726134 8.505502 2.076566 -3.466560 -6.948986 58.370534 45.232837 31.226993 23.860496 11.206118
15.000000 61.262632 39.366913 25.660732 17.039049 11.829999 8.598430 2.147212 -3.415927 -6.911677 58.626418 45.446588 31.395389 24.004768 11.308225
